  EVENTID,AUTHOR   ,DATE      ,TIME       ,LAT     ,LON      ,DEPTH,DEPFIX,AUTHOR   ,TYPE  ,MAG ,,,
748073,ISC      ,11-05-1974,24:34.5,-7.4709,104.7156,54.2,      ,ISC      ,mb    ,4.9,,,
748180,ISC      ,13-05-1974,54:31.1,-6.6536,102.5876,18.2,      ,ISC      ,mb    ,5.4,ISC      ,MS    ,5.6
748181,ISC      ,13-05-1974,30:40.6,-6.6226,102.7411,21.4,      ,ISC      ,mb    ,5,,,
748388,ISC      ,17-05-1974,55:12.3,-6.5702,106.694,136.3,      ,ISC      ,mb    ,6,,,
748798,ISC      ,29-05-1974,10:50.2,-4.0716,102.5381,65,TRUE  ,ISC      ,mb    ,5.1,,,
746656,ISC      ,02-06-1974,55:15.2,7.1613,94.5464,26,TRUE  ,ISC      ,mb    ,4.8,,,
746799,ISC      ,06-06-1974,26:02.4,6.8693,91.1881,35,TRUE  ,ISC      ,mb    ,4.5,,,
746851,ISC      ,08-06-1974,35:55.9,-5.9768,105.3226,26,TRUE  ,ISC      ,mb    ,4.9,,,
747197,ISC      ,19-06-1974,07:04.2,0.1803,98.375,48,TRUE  ,ISC      ,mb    ,4.6,,,
745616,ISC      ,07-07-1974,19:32.3,5.0781,96.1503,29,TRUE  ,ISC      ,mb    ,5.3,,,
745709,ISC      ,10-07-1974,29:42.7,0.662,96.6262,31.6,      ,ISC      ,mb    ,5,,,
745750,ISC      ,11-07-1974,52:20.1,3.164,96.4671,33,TRUE  ,ISC      ,mb    ,4.7,,,
746024,ISC      ,16-07-1974,52:36.0,-4.839,103.1161,59.8,      ,ISC      ,mb    ,5.2,,,
746125,ISC      ,19-07-1974,53:04.4,3.5696,98.2989,42,      ,ISC      ,mb    ,4.7,,,
738300,ISC      ,03-08-1974,44:48.7,0.3517,98.7257,43,TRUE  ,ISC      ,mb    ,4.9,,,
738301,ISC      ,03-08-1974,47:18.4,-8.1371,108.8069,83,TRUE  ,ISC      ,mb    ,5.2,,,
738432,ISC      ,07-08-1974,59:43.4,3.2575,95.9307,38,TRUE  ,ISC      ,mb    ,4.9,,,
738469,ISC      ,08-08-1974,56:34.9,-4.2257,102.8066,30,TRUE  ,ISC      ,mb    ,5.2,,,
739052,ISC      ,22-08-1974,06:08.5,2.8884,99.2433,160,TRUE  ,ISC      ,mb    ,4.7,,,
739251,ISC      ,27-08-1974,08:07.4,-4.6738,103.3289,105,TRUE  ,ISC      ,mb    ,5,,,
739434,ISC      ,31-08-1974,05:04.4,0.3602,97.7769,29,TRUE  ,ISC      ,mb    ,4.7,,,
737072,ISC      ,02-09-1974,33:17.5,-2.8037,101.1485,46.8,      ,ISC      ,mb    ,5.8,ISC      ,MS    ,5.2
737079,ISC      ,02-09-1974,41:55.5,-2.8608,101.1712,52.5,      ,ISC      ,mb    ,5.5,,,
737146,ISC      ,04-09-1974,04:47.9,-8.9764,107.4721,26.7,      ,ISC      ,mb    ,5.5,,,
737259,ISC      ,07-09-1974,55:52.2,-7.7252,108.104,75,TRUE  ,ISC      ,mb    ,4.7,,,
737263,ISC      ,07-09-1974,43:13.4,-9.927,108.3914,30.1,      ,ISC      ,mb    ,6.1,ISC      ,MS    ,6.6
737422,ISC      ,12-09-1974,42:12.7,-9.7611,108.5602,25,TRUE  ,ISC      ,mb    ,4.7,,,
737652,ISC      ,18-09-1974,27:21.0,-7.673,107.1824,79.7,      ,ISC      ,mb    ,5.6,,,
737690,ISC      ,19-09-1974,21:07.0,-6.073,105.5641,26,TRUE  ,ISC      ,mb    ,4.7,,,
737756,ISC      ,21-09-1974,36:23.3,-9.8666,108.0353,22,TRUE  ,ISC      ,mb    ,4.7,,,
737976,ISC      ,26-09-1974,04:22.1,4.0546,95.6569,100,TRUE  ,ISC      ,mb    ,4.1,,,
738112,ISC      ,30-09-1974,16:00.5,-1.6787,99.7377,30,TRUE  ,ISC      ,mb    ,4.8,,,
735993,ISC      ,02-10-1974,57:25.5,0.6604,98.791,76,TRUE  ,ISC      ,mb    ,4.7,,,
736166,ISC      ,06-10-1974,59:03.4,-7.2355,106.6733,91,TRUE  ,ISC      ,mb    ,4.9,,,
736317,ISC      ,10-10-1974,32:15.4,-4.1998,102.7002,49.3,      ,ISC      ,mb    ,6,ISC      ,MS    ,5.1
736417,ISC      ,13-10-1974,24:40.3,3.4775,96.1109,35,TRUE  ,ISC      ,mb    ,4.7,,,
736618,ISC      ,18-10-1974,22:45.9,-6.2698,103.9168,33.1,      ,ISC      ,mb    ,5.1,,,
736755,ISC      ,22-10-1974,04:44.4,-0.9047,98.0319,26,TRUE  ,ISC      ,mb    ,4.7,,,
736757,ISC      ,22-10-1974,16:39.1,-0.6856,98.3111,39.6,      ,ISC      ,mb    ,4.8,,,
737022,ISC      ,31-10-1974,02:05.2,3.7389,99.0817,35,TRUE  ,ISC      ,mb    ,4.9,,,
735111,ISC      ,05-11-1974,39:15.6,-6.976,105.1147,23,TRUE  ,ISC      ,mb    ,5.2,,,
735169,ISC      ,07-11-1974,13:58.4,-0.9076,97.2811,10,TRUE  ,ISC      ,mb    ,5,,,
735251,ISC      ,09-11-1974,10:56.6,-6.4385,105.3658,53.4,      ,ISC      ,mb    ,6.2,ISC      ,MS    ,6.3
735882,ISC      ,28-11-1974,41:52.4,-8.3659,107.2667,35,TRUE  ,ISC      ,mb    ,4.8,,,
733834,ISC      ,01-12-1974,23:20.2,3.5374,96.8235,72,TRUE  ,ISC      ,mb    ,4.5,,,
733921,ISC      ,04-12-1974,07:50.4,0.4164,97.8052,30.9,      ,ISC      ,mb    ,6,ISC      ,MS    ,6.7
733984,ISC      ,06-12-1974,29:16.9,-0.9548,97.1763,35,TRUE  ,ISC      ,mb    ,4.8,,,
734318,ISC      ,14-12-1974,54:53.3,1.9198,97.9497,59.6,      ,ISC      ,mb    ,4.9,,,
734410,ISC      ,16-12-1974,26:12.3,3.9068,95.4658,51,TRUE  ,ISC      ,mb    ,4.5,,,
734417,ISC      ,17-12-1974,24:56.0,-0.9449,97.2931,23.6,      ,ISC      ,mb    ,4.8,,,
734672,ISC      ,24-12-1974,55:48.4,-2.3243,98.9167,26.9,      ,ISC      ,mb    ,6,ISC      ,MS    ,6.8
733007,ISC      ,08-01-1975,58:53.3,-2.9822,101.6091,72.6,      ,ISC      ,mb    ,6,,,
733055,ISC      ,09-01-1975,11:00.4,-4.4781,102.7473,62.5,      ,ISC      ,mb    ,5.3,,,
733151,ISC      ,11-01-1975,26:14.9,-5.915,104.481,49,TRUE  ,ISC      ,mb    ,5.2,,,
733383,ISC      ,19-01-1975,15:09.2,-5.2398,103.7364,64.8,      ,ISC      ,mb    ,4.5,,,
733493,ISC      ,22-01-1975,12:35.3,4.2018,97.7241,35,TRUE  ,ISC      ,mb    ,4.8,,,
733703,ISC      ,28-01-1975,48:03.6,4.8253,94.4598,43,TRUE  ,ISC      ,mb    ,4.8,,,
732126,ISC      ,09-02-1975,45:24.0,-6.7022,106.641,10.6,      ,ISC      ,mb    ,5,ISC      ,MS    ,5.6
732413,ISC      ,18-02-1975,45:16.8,-3.4666,101.0439,35,TRUE  ,ISC      ,mb    ,4.8,,,
732757,ISC      ,28-02-1975,44:37.2,-3.9134,102.5878,65,TRUE  ,ISC      ,mb    ,4.8,,,
730928,ISC      ,04-03-1975,24:58.3,9.6049,93.0444,43,TRUE  ,ISC      ,mb    ,4.8,,,
731556,ISC      ,24-03-1975,06:08.3,1.785,95.3489,35,TRUE  ,ISC      ,mb    ,4.5,,,
731771,ISC      ,29-03-1975,55:32.7,-7.4158,104.7129,48.7,      ,ISC      ,mb    ,5,,,
731798,ISC      ,30-03-1975,44:27.7,2.7953,99.1383,168.9,      ,ISC      ,mb    ,4.8,,,
729862,ISC      ,07-04-1975,01:03.1,-1.7469,99.6687,30,TRUE  ,ISC      ,mb    ,5.6,,,
730086,ISC      ,13-04-1975,23:05.3,-2.4483,100.1021,30,TRUE  ,ISC      ,mb    ,5.1,,,
730140,ISC      ,15-04-1975,17:01.0,2.4336,99.0628,150,TRUE  ,ISC      ,mb    ,4.7,,,
730493,ISC      ,22-04-1975,23:24.1,6.1598,95.199,81,TRUE  ,ISC      ,mb    ,5.2,,,
728740,ISC      ,08-05-1975,12:03.6,-1.7504,100.0611,33,TRUE  ,ISC      ,mb    ,4.5,,,
728752,ISC      ,09-05-1975,11:32.2,-4.766,102.1311,34,      ,ISC      ,mb    ,5.5,,,
728791,ISC      ,10-05-1975,59:10.7,-5.816,104.8911,100,TRUE  ,ISC      ,mb    ,5.1,,,
728961,ISC      ,14-05-1975,00:18.2,-7.3937,107.5275,100.7,      ,ISC      ,mb    ,5.3,,,
727149,ISC      ,06-06-1975,41:58.4,-6.4785,104.9298,49,TRUE  ,ISC      ,mb    ,4.9,,,
727231,ISC      ,08-06-1975,14:05.1,-3.4214,102.5455,95,TRUE  ,ISC      ,mb    ,4.9,,,
727407,ISC      ,11-06-1975,41:10.8,-2.2723,99.3785,32,TRUE  ,ISC      ,mb    ,5.1,,,
727670,ISC      ,15-06-1975,20:35.2,-6.3877,102.4184,24,TRUE  ,ISC      ,mb    ,4.9,,,
727709,ISC      ,16-06-1975,14:05.4,-7.6912,108.1319,100,TRUE  ,ISC      ,mb    ,4.8,,,
726240,ISC      ,17-07-1975,35:20.5,-4.3634,102.5096,73.3,      ,ISC      ,mb    ,5,,,
725239,ISC      ,18-08-1975,50:50.3,-4.8532,101.9844,36,TRUE  ,ISC      ,mb    ,4.8,,,
725632,ISC      ,29-08-1975,39:59.3,8.8259,94.1656,23.3,      ,ISC      ,mb    ,5.1,,,
724554,ISC      ,30-09-1975,17:52.7,-4.9976,102.1607,42.3,      ,ISC      ,mb    ,5.5,ISC      ,MS    ,6
722406,ISC      ,01-10-1975,30:01.6,-4.9162,102.0733,35,      ,ISC      ,mb    ,6.1,ISC      ,MS    ,6.9
722407,ISC      ,01-10-1975,13:28.7,-4.8274,102.0961,24.5,      ,ISC      ,mb    ,6,,,
722408,ISC      ,01-10-1975,15:13.0,-4.8741,102.0113,28.6,      ,ISC      ,mb    ,5.5,,,
722503,ISC      ,03-10-1975,37:47.8,-4.664,103.213,64,TRUE  ,ISC      ,mb    ,5.3,,,
722517,ISC      ,04-10-1975,16:35.2,-5.1006,102.2575,44,TRUE  ,ISC      ,mb    ,5.4,,,
722627,ISC      ,07-10-1975,57:04.5,-4.7653,101.983,10,TRUE  ,ISC      ,mb    ,5.5,,,
722795,ISC      ,11-10-1975,53:50.4,-4.742,102.277,35,TRUE  ,ISC      ,mb    ,5.1,,,
723064,ISC      ,19-10-1975,19:24.2,-4.7326,102.1715,29.7,      ,ISC      ,mb    ,5.4,,,
723076,ISC      ,20-10-1975,36:20.2,-1.5053,100.6224,58,TRUE  ,ISC      ,mb    ,5,,,
723208,ISC      ,23-10-1975,12:49.4,-3.508,100.6612,28.3,      ,ISC      ,mb    ,5.1,,,
723361,ISC      ,28-10-1975,40:42.9,8.6996,94.1271,19.7,      ,ISC      ,mb    ,5,,,
721317,ISC      ,05-11-1975,40:07.3,7.3046,94.3853,25.5,      ,ISC      ,mb    ,5.4,,,
721318,ISC      ,05-11-1975,27:06.6,7.3535,94.3995,16.7,      ,ISC      ,mb    ,5.2,,,
721361,ISC      ,06-11-1975,49:59.1,7.2775,94.4839,28.1,      ,ISC      ,mb    ,5.1,,,
721393,ISC      ,07-11-1975,25:03.0,-4.8317,102.2751,80,TRUE  ,ISC      ,mb    ,5,,,
721986,ISC      ,20-11-1975,50:06.5,-4.3573,102.4227,62.6,      ,ISC      ,mb    ,5.8,,,
722025,ISC      ,21-11-1975,57:41.1,-6.6438,106.3299,100,TRUE  ,ISC      ,mb    ,5.3,,,
722137,ISC      ,24-11-1975,22:08.6,-1.5032,96.8717,10,TRUE  ,ISC      ,mb    ,5,,,
722145,ISC      ,24-11-1975,38:23.5,-6.5597,102.6995,25.4,      ,ISC      ,mb    ,5.4,,,
720501,ISC      ,17-12-1975,35:20.8,5.2517,95.8448,21.9,      ,ISC      ,mb    ,5.8,ISC      ,MS    ,6.2
718728,ISC      ,07-01-1976,08:35.0,4.1062,96.3306,45,      ,ISC      ,mb    ,5.2,,,
718828,ISC      ,09-01-1976,32:16.1,-7.8639,108.2246,87.6,      ,ISC      ,mb    ,5.5,,,
718878,ISC      ,10-01-1976,23:36.6,-7.6189,105.7613,46.2,      ,ISC      ,mb    ,4.8,,,
718891,ISC      ,11-01-1976,18:31.9,-9.8209,108.7223,27,TRUE  ,ISC      ,mb    ,4.8,,,
719912,ISC      ,31-01-1976,23:08.9,9.7007,92.7315,35,TRUE  ,ISC      ,mb    ,4.5,,,
717840,ISC      ,14-02-1976,53:16.5,7.9129,93.9335,20,TRUE  ,ISC      ,mb    ,4.3,,,
717872,ISC      ,14-02-1976,31:45.6,-8.0864,108.6434,105.1,      ,ISC      ,mb    ,5.7,,,
717949,ISC      ,17-02-1976,14:22.9,-4.429,103.1943,64,TRUE  ,ISC      ,mb    ,5.1,,,
718100,ISC      ,21-02-1976,44:14.4,-7.221,106.8596,95,TRUE  ,ISC      ,mb    ,4.8,,,
718120,ISC      ,22-02-1976,48:01.0,3.1983,98.9561,182.6,      ,ISC      ,mb    ,5.7,,,
718336,ISC      ,28-02-1976,12:07.3,-5.6081,105.5161,10,TRUE  ,ISC      ,mb    ,5.2,,,
716081,ISC      ,01-03-1976,36:35.6,-6.8941,106.2914,100,TRUE  ,ISC      ,mb    ,5.3,,,
716411,ISC      ,10-03-1976,41:33.3,1.6143,99.2568,35,TRUE  ,ISC      ,mb    ,4.7,,,
716448,ISC      ,10-03-1976,41:14.9,-3.6636,101.8475,67.1,      ,ISC      ,mb    ,5.3,,,
716453,ISC      ,11-03-1976,50:33.7,-4.2362,102.8235,65,TRUE  ,ISC      ,mb    ,5.2,,,
717065,ISC      ,25-03-1976,42:44.8,7.5254,94.288,9,      ,ISC      ,mb    ,5.2,,,
717073,ISC      ,25-03-1976,17:29.9,7.4564,94.289,13.3,      ,ISC      ,mb    ,4.9,,,
717081,ISC      ,25-03-1976,16:30.7,7.4058,94.3115,24.3,      ,ISC      ,mb    ,5.4,ISC      ,MS    ,5.4
717100,ISC      ,25-03-1976,28:32.6,-8.163,107.8137,100,TRUE  ,ISC      ,mb    ,5,,,
717101,ISC      ,25-03-1976,58:17.2,5.1827,94.8545,64,      ,ISC      ,mb    ,5.2,,,
717117,ISC      ,26-03-1976,16:06.7,1.7469,97.2747,28,TRUE  ,ISC      ,mb    ,4.9,,,
715567,ISC      ,16-04-1976,51:33.4,7.4717,94.2797,23.2,      ,ISC      ,mb    ,5.4,ISC      ,MS    ,5.3
715569,ISC      ,16-04-1976,01:43.0,7.6992,94.6608,24,TRUE  ,ISC      ,mb    ,5,,,
715574,ISC      ,16-04-1976,47:01.2,7.4386,94.44,13.3,      ,ISC      ,mb    ,5.1,,,
713738,ISC      ,08-05-1976,01:27.9,-0.2283,99.2942,35,TRUE  ,ISC      ,mb    ,5,,,
713766,ISC      ,09-05-1976,50:45.4,-2.8421,101.5356,77.1,      ,ISC      ,mb    ,5.2,,,
714639,ISC      ,26-05-1976,19:01.5,-9.4528,107.2824,23,TRUE  ,ISC      ,mb    ,4.5,,,
714646,ISC      ,26-05-1976,25:56.8,1.7015,99.3887,138,TRUE  ,ISC      ,mb    ,5.1,,,
712189,ISC      ,06-06-1976,49:27.1,-4.8026,102.4507,100,TRUE  ,ISC      ,mb    ,4.8,,,
712745,ISC      ,17-06-1976,34:03.3,-6.165,103.7477,40.4,      ,ISC      ,mb    ,4.9,,,
712883,ISC      ,20-06-1976,53:14.2,3.4711,96.2743,20.3,      ,ISC      ,mb    ,6.4,ISC      ,MS    ,7
712885,ISC      ,20-06-1976,26:45.2,3.0582,96.2905,33,TRUE  ,ISC      ,mb    ,5,,,
712886,ISC      ,20-06-1976,28:12.4,3.2866,96.4035,13.1,      ,ISC      ,mb    ,5.3,,,
712888,ISC      ,20-06-1976,34:30.6,3.6669,96.6169,12,      ,ISC      ,mb    ,5.1,,,
712890,ISC      ,20-06-1976,59:16.9,3.1675,96.4465,33,TRUE  ,ISC      ,mb    ,4.8,,,
712893,ISC      ,20-06-1976,39:01.6,3.4083,96.4453,25,TRUE  ,ISC      ,mb    ,4.6,,,
712894,ISC      ,20-06-1976,40:50.8,3.5966,96.6403,25,TRUE  ,ISC      ,mb    ,5.2,,,
712895,ISC      ,20-06-1976,54:19.7,3.5824,96.8808,35,TRUE  ,ISC      ,mb    ,4.6,,,
712896,ISC      ,20-06-1976,11:44.8,3.4595,96.6011,35,TRUE  ,ISC      ,mb    ,4.9,,,
712899,ISC      ,20-06-1976,55:01.4,3.3702,96.3172,32.8,      ,ISC      ,mb    ,5.2,,,
712901,ISC      ,21-06-1976,21:28.7,3.4186,96.3269,25,TRUE  ,ISC      ,mb    ,4.7,,,
712909,ISC      ,21-06-1976,42:49.2,3.3008,96.3105,25,TRUE  ,ISC      ,mb    ,5.3,,,
712910,ISC      ,21-06-1976,05:09.2,3.3777,96.4118,31,      ,ISC      ,mb    ,5.1,,,
712912,ISC      ,21-06-1976,17:34.3,3.4517,96.4654,15.3,      ,ISC      ,mb    ,5.8,ISC      ,MS    ,5.2
712915,ISC      ,21-06-1976,11:02.5,3.3089,96.4409,24.5,      ,ISC      ,mb    ,5.2,,,
712948,ISC      ,22-06-1976,24:09.4,3.4438,96.41,26.4,      ,ISC      ,mb    ,5.4,,,
712960,ISC      ,22-06-1976,59:06.4,3.3876,96.2227,32.7,      ,ISC      ,mb    ,5.3,ISC      ,MS    ,5.1
712966,ISC      ,22-06-1976,23:54.4,3.4964,96.4066,15,      ,ISC      ,mb    ,4.8,,,
712972,ISC      ,22-06-1976,25:56.2,3.2415,96.4107,33,TRUE  ,ISC      ,mb    ,4.8,,,
712973,ISC      ,22-06-1976,30:10.5,3.5143,96.7154,25,TRUE  ,ISC      ,mb    ,4.8,,,
712981,ISC      ,22-06-1976,37:25.7,3.3658,96.5749,29.4,      ,ISC      ,mb    ,5,,,
712985,ISC      ,23-06-1976,07:56.7,3.5214,96.5999,25,TRUE  ,ISC      ,mb    ,5,,,
712986,ISC      ,23-06-1976,28:12.6,3.6364,96.5034,25,TRUE  ,ISC      ,mb    ,4.2,,,
712991,ISC      ,23-06-1976,14:55.5,3.5244,96.5626,25,TRUE  ,ISC      ,mb    ,4.5,,,
712998,ISC      ,23-06-1976,15:13.8,3.2087,96.4676,25,TRUE  ,ISC      ,mb    ,4.9,,,
713028,ISC      ,23-06-1976,49:21.4,1.2446,94.4983,10,TRUE  ,ISC      ,mb    ,4.6,,,
713037,ISC      ,24-06-1976,59:34.0,3.3572,96.3447,26.7,      ,ISC      ,mb    ,5.7,ISC      ,MS    ,5.2
713043,ISC      ,24-06-1976,21:45.2,3.4053,96.3135,31.4,      ,ISC      ,mb    ,5,,,
713056,ISC      ,24-06-1976,02:04.9,3.4261,96.3882,25,TRUE  ,ISC      ,mb    ,4.7,,,
713071,ISC      ,25-06-1976,35:19.5,-4.5398,103.3594,105,TRUE  ,ISC      ,mb    ,4.5,,,
713157,ISC      ,27-06-1976,54:55.8,3.0126,96.282,25,TRUE  ,ISC      ,mb    ,4.8,,,
713185,ISC      ,27-06-1976,02:19.1,3.7445,96.2003,10,TRUE  ,ISC      ,mb    ,4.9,,,
713306,ISC      ,30-06-1976,00:13.4,-7.9653,108.4997,130,TRUE  ,ISC      ,mb    ,4.6,,,
713320,ISC      ,30-06-1976,44:51.4,-2.1251,101.8211,128.8,      ,ISC      ,mb    ,5.4,,,
713328,ISC      ,30-06-1976,28:12.2,3.1671,96.3429,10,TRUE  ,ISC      ,mb    ,4.4,,,
710635,ISC      ,02-07-1976,04:31.3,-5.9679,106.7477,145.5,      ,ISC      ,mb    ,5.2,,,
710674,ISC      ,02-07-1976,36:58.6,3.4336,96.5384,25,TRUE  ,ISC      ,mb    ,4.5,,,
710912,ISC      ,09-07-1976,23:51.5,3.4416,96.2062,35,TRUE  ,ISC      ,mb    ,5.2,,,
710952,ISC      ,10-07-1976,17:25.5,3.4507,96.4101,25,TRUE  ,ISC      ,mb    ,4.9,,,
711005,ISC      ,11-07-1976,21:07.4,3.3777,96.5027,22.4,      ,ISC      ,mb    ,5.1,,,
711079,ISC      ,12-07-1976,42:19.0,3.99,97.1191,12.7,      ,ISC      ,mb    ,5,,,
711237,ISC      ,16-07-1976,51:12.8,3.425,96.3724,25,TRUE  ,ISC      ,mb    ,5,,,
711351,ISC      ,18-07-1976,11:18.1,3.3978,96.5203,52.1,      ,ISC      ,mb    ,4.6,,,
711407,ISC      ,20-07-1976,22:11.4,-4.6413,101.7841,33.2,      ,ISC      ,mb    ,5.5,ISC      ,MS    ,5.7
711556,ISC      ,23-07-1976,42:41.6,3.434,96.2798,33.9,      ,ISC      ,mb    ,5.2,,,
711714,ISC      ,27-07-1976,09:51.6,8.2513,93.9337,15.9,      ,ISC      ,mb    ,5.3,ISC      ,MS    ,5
711715,ISC      ,27-07-1976,22:12.0,8.2818,94.2321,25.4,      ,ISC      ,mb    ,4.7,,,
711750,ISC      ,28-07-1976,03:06.0,8.0074,93.7957,18,TRUE  ,ISC      ,mb    ,4.5,,,
711859,ISC      ,30-07-1976,53:24.4,-7.1849,106.892,95,TRUE  ,ISC      ,mb    ,4.3,,,
709337,ISC      ,01-08-1976,02:45.3,3.2338,96.3244,25,TRUE  ,ISC      ,mb    ,5.1,,,
709506,ISC      ,05-08-1976,37:17.9,7.0303,94.2987,104.3,      ,ISC      ,mb    ,5.7,,,
710151,ISC      ,21-08-1976,46:26.8,3.5057,96.0919,44.2,      ,ISC      ,mb    ,5,,,
710489,ISC      ,29-08-1976,13:02.4,3.4291,96.3236,40.2,      ,ISC      ,mb    ,5,,,
708003,ISC      ,03-09-1976,55:29.4,3.2834,96.3331,25,TRUE  ,ISC      ,mb    ,4.8,,,
708159,ISC      ,07-09-1976,40:19.8,4.6639,96.7686,28.5,      ,ISC      ,mb    ,5.5,ISC      ,MS    ,4.8
708189,ISC      ,07-09-1976,07:17.9,2.7636,99.2309,172.6,      ,ISC      ,mb    ,5,,,
708469,ISC      ,13-09-1976,24:20.7,-4.8274,102.1229,36,TRUE  ,ISC      ,mb    ,4.9,,,
709099,ISC      ,25-09-1976,54:00.9,-6.8916,103.8223,24,TRUE  ,ISC      ,mb    ,4.5,,,
709143,ISC      ,26-09-1976,34:48.9,3.4047,96.204,38,TRUE  ,ISC      ,mb    ,4.6,,,
709221,ISC      ,28-09-1976,30:12.5,-0.5023,100.7234,150,TRUE  ,ISC      ,mb    ,4.6,,,
706715,ISC      ,04-10-1976,23:02.8,-5.3437,102.6034,33,      ,ISC      ,mb    ,5.5,,,
707032,ISC      ,11-10-1976,30:01.7,3.3628,96.2918,22.8,      ,ISC      ,mb    ,5.6,ISC      ,MS    ,5.2
707229,ISC      ,16-10-1976,10:49.4,-4.7273,105.1992,185.4,      ,ISC      ,mb    ,5,,,
707760,ISC      ,30-10-1976,24:43.6,3.5364,96.3876,24.6,      ,ISC      ,mb    ,5.6,ISC      ,MS    ,5.6
707779,ISC      ,30-10-1976,39:09.6,3.4999,96.4706,25,TRUE  ,ISC      ,mb    ,4.5,,,
707817,ISC      ,31-10-1976,24:36.9,4.2033,95.1927,29.7,      ,ISC      ,mb    ,4.6,,,
707818,ISC      ,31-10-1976,32:14.3,4.232,95.3346,80,TRUE  ,ISC      ,mb    ,4.6,,,
705464,ISC      ,03-11-1976,15:47.5,4.0268,95.1544,37,TRUE  ,ISC      ,mb    ,4.8,,,
705470,ISC      ,03-11-1976,54:38.0,4.2728,95.2383,7.8,      ,ISC      ,mb    ,5.7,ISC      ,MS    ,5.1
705474,ISC      ,03-11-1976,57:05.4,4.2452,95.2611,35,TRUE  ,ISC      ,mb    ,4.9,,,
705476,ISC      ,03-11-1976,17:05.3,4.0632,95.0054,10,TRUE  ,ISC      ,mb    ,5,,,
705632,ISC      ,07-11-1976,37:46.9,3.6293,96.3675,25,TRUE  ,ISC      ,mb    ,4.8,,,
706126,ISC      ,19-11-1976,44:01.2,-5.0892,103.9483,25,TRUE  ,ISC      ,mb    ,5.1,,,
704578,ISC      ,10-12-1976,34:30.9,-4.8174,103.2809,79,      ,ISC      ,mb    ,5.4,,,
704605,ISC      ,11-12-1976,08:04.7,7.6393,93.8064,16.9,      ,ISC      ,mb    ,5.6,ISC      ,MS    ,5.8
704606,ISC      ,11-12-1976,31:47.9,7.7403,94.1382,20,TRUE  ,ISC      ,mb    ,5,,,
704626,ISC      ,12-12-1976,21:44.5,7.6454,94.0075,20,TRUE  ,ISC      ,mb    ,4.8,,,
704700,ISC      ,14-12-1976,44:40.3,7.5729,90.0848,35,TRUE  ,ISC      ,mb    ,4.7,,,
704794,ISC      ,16-12-1976,12:12.0,-1.8246,99.355,30,TRUE  ,ISC      ,mb    ,4.7,,,
704844,ISC      ,18-12-1976,53:48.0,7.6238,93.7446,55,TRUE  ,ISC      ,mb    ,5.1,,,
704870,ISC      ,19-12-1976,49:22.0,-4.763,103.0287,59,TRUE  ,ISC      ,mb    ,4.6,,,
703004,ISC      ,01-01-1977,35:55.1,-7.8476,108.9306,102.5,      ,ISC      ,mb    ,5.9,,,
703457,ISC      ,12-01-1977,35:20.5,1.6792,99.8204,180.9,      ,ISC      ,mb    ,5.6,,,
702587,ISC      ,19-02-1977,34:23.0,8.2765,93.5985,26,TRUE  ,ISC      ,mb    ,5.1,,,
702853,ISC      ,25-02-1977,10:59.8,3.6594,96.6006,35,TRUE  ,ISC      ,mb    ,4.7,,,
702912,ISC      ,27-02-1977,29:59.5,-6.5395,104.5983,40,TRUE  ,ISC      ,mb    ,5.5,,,
700577,ISC      ,01-03-1977,13:43.7,-1.4398,100.7047,58,TRUE  ,ISC      ,mb    ,4.9,,,
700664,ISC      ,03-03-1977,29:43.6,7.0495,94.2451,24,TRUE  ,ISC      ,mb    ,4.6,,,
700862,ISC      ,08-03-1977,17:29.6,0.5118,99.7711,16.4,      ,ISC      ,mb    ,5.5,ISC      ,MS    ,6
701230,ISC      ,18-03-1977,34:22.7,-4.6826,103.0963,64,TRUE  ,ISC      ,mb    ,5.3,,,
699382,ISC      ,04-04-1977,06:36.6,-2.7411,102.2121,124.9,      ,ISC      ,mb    ,5.2,,,
699750,ISC      ,12-04-1977,29:01.0,2.8199,99.2488,177,TRUE  ,ISC      ,mb    ,4.7,,,
699772,ISC      ,13-04-1977,03:11.7,5.3286,96.652,35,TRUE  ,ISC      ,mb    ,4.8,,,
699894,ISC      ,16-04-1977,51:22.2,3.4055,96.3039,33,TRUE  ,ISC      ,mb    ,4.7,,,
700281,ISC      ,24-04-1977,10:07.5,-5.2592,102.8363,32.3,      ,ISC      ,mb    ,5.3,,,
700294,ISC      ,24-04-1977,18:32.0,-8.4016,106.8974,35,TRUE  ,ISC      ,mb    ,5,,,
697960,ISC      ,01-05-1977,57:11.1,2.1378,97.0969,45.4,      ,ISC      ,mb    ,4.8,,,
697968,ISC      ,01-05-1977,26:22.7,2.1725,97.1966,28,TRUE  ,ISC      ,mb    ,5.1,,,
698782,ISC      ,20-05-1977,51:16.0,-4.3138,101.9321,36,      ,ISC      ,mb    ,5.7,ISC      ,MS    ,5.4
698893,ISC      ,23-05-1977,55:56.1,0.6409,98.5539,42.3,      ,ISC      ,mb    ,5.5,ISC      ,MS    ,4.7
698960,ISC      ,25-05-1977,55:46.2,4.2792,95.7495,56.9,      ,ISC      ,mb    ,5.8,ISC      ,MS    ,6.2
697057,ISC      ,09-06-1977,59:12.8,4.2252,95.6694,45.7,      ,ISC      ,mb    ,4.9,,,
697081,ISC      ,10-06-1977,35:18.9,-3.1387,101.4415,62,      ,ISC      ,mb    ,5.5,,,
